year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
1997-05-01,final,MT,NO,Malta,Norway,0,0,0
1997-05-01,final,NL,NO,Netherlands,Norway,0,0,0
1997-05-01,final,NO,NO,Norway,Norway,0,0,0
1997-05-01,final,PL,NO,Poland,Norway,0,0,0
1997-05-01,final,PT,NO,Portugal,Norway,0,0,0
1997-05-01,final,RU,NO,Russia,Norway,0,0,0
1997-05-01,final,SE,NO,Sweden,Norway,0,0,0
1997-05-01,final,SI,NO,Slovenia,Norway,0,0,0
1997-05-01,final,TR,NO,Turkiye,Norway,0,0,0
1997-05-01,final,AT,PL,Austria,Poland,8,0,8
1997-05-01,final,BA,PL,Bosnia and Herzegovina,Poland,4,0,4
1997-05-01,final,CH,PL,Switzerland,Poland,0,0,0
1997-05-01,final,CY,PL,Cyprus,Poland,0,0,0
1997-05-01,final,DE,PL,Germany,Poland,6,0,6
1997-05-01,final,DK,PL,Denmark,Poland,5,0,5
1997-05-01,final,EE,PL,Estonia,Poland,3,0,3
1997-05-01,final,ES,PL,Spain,Poland,2,0,2
1997-05-01,final,FR,PL,France,Poland,3,0,3
1997-05-01,final,GB,PL,United Kingdom,Poland,0,0,0
1997-05-01,final,GR,PL,Greece,Poland,1,0,1
1997-05-01,final,HR,PL,Croatia,Poland,0,0,0
1997-05-01,final,HU,PL,Hungary,Poland,7,0,7
1997-05-01,final,IE,PL,Ireland,Poland,0,0,0
1997-05-01,final,IS,PL,Iceland,Poland,0,0,0
1997-05-01,final,IT,PL,Italy,Poland,1,0,1
1997-05-01,final,MT,PL,Malta,Poland,0,0,0
1997-05-01,final,NL,PL,Netherlands,Poland,1,0,1
1997-05-01,final,NO,PL,Norway,Poland,4,0,4
1997-05-01,final,PL,PL,Poland,Poland,0,0,0
1997-05-01,final,PT,PL,Portugal,Poland,2,0,2
1997-05-01,final,RU,PL,Russia,Poland,0,0,0
1997-05-01,final,SE,PL,Sweden,Poland,0,0,0
1997-05-01,final,SI,PL,Slovenia,Poland,7,0,7
1997-05-01,final,TR,PL,Turkiye,Poland,0,0,0
1997-05-01,final,AT,PT,Austria,Portugal,0,0,0
1997-05-01,final,BA,PT,Bosnia and Herzegovina,Portugal,0,0,0
1997-05-01,final,CH,PT,Switzerland,Portugal,0,0,0
1997-05-01,final,CY,PT,Cyprus,Portugal,0,0,0
1997-05-01,final,DE,PT,Germany,Portugal,0,0,0
1997-05-01,final,DK,PT,Denmark,Portugal,0,0,0
1997-05-01,final,EE,PT,Estonia,Portugal,0,0,0
1997-05-01,final,ES,PT,Spain,Portugal,0,0,0
1997-05-01,final,FR,PT,France,Portugal,0,0,0
1997-05-01,final,GB,PT,United Kingdom,Portugal,0,0,0
1997-05-01,final,GR,PT,Greece,Portugal,0,0,0
1997-05-01,final,HR,PT,Croatia,Portugal,0,0,0
1997-05-01,final,HU,PT,Hungary,Portugal,0,0,0
1997-05-01,final,IE,PT,Ireland,Portugal,0,0,0
1997-05-01,final,IS,PT,Iceland,Portugal,0,0,0
1997-05-01,final,IT,PT,Italy,Portugal,0,0,0
1997-05-01,final,MT,PT,Malta,Portugal,0,0,0
1997-05-01,final,NL,PT,Netherlands,Portugal,0,0,0
1997-05-01,final,NO,PT,Norway,Portugal,0,0,0
1997-05-01,final,PL,PT,Poland,Portugal,0,0,0
1997-05-01,final,PT,PT,Portugal,Portugal,0,0,0
1997-05-01,final,RU,PT,Russia,Portugal,0,0,0
1997-05-01,final,SE,PT,Sweden,Portugal,0,0,0
1997-05-01,final,SI,PT,Slovenia,Portugal,0,0,0
1997-05-01,final,TR,PT,Turkiye,Portugal,0,0,0
1997-05-01,final,AT,RU,Austria,Russia,5,0,5
1997-05-01,final,BA,RU,Bosnia and Herzegovina,Russia,0,0,0
1997-05-01,final,CH,RU,Switzerland,Russia,0,0,0
1997-05-01,final,CY,RU,Cyprus,Russia,0,0,0
1997-05-01,final,DE,RU,Germany,Russia,0,0,0
1997-05-01,final,DK,RU,Denmark,Russia,0,0,0
1997-05-01,final,EE,RU,Estonia,Russia,7,0,7
1997-05-01,final,ES,RU,Spain,Russia,0,0,0
1997-05-01,final,FR,RU,France,Russia,0,0,0
1997-05-01,final,GB,RU,United Kingdom,Russia,0,0,0
1997-05-01,final,GR,RU,Greece,Russia,0,0,0
1997-05-01,final,HR,RU,Croatia,Russia,0,0,0
1997-05-01,final,HU,RU,Hungary,Russia,0,0,0
1997-05-01,final,IE,RU,Ireland,Russia,0,0,0
1997-05-01,final,IS,RU,Iceland,Russia,0,0,0
1997-05-01,final,IT,RU,Italy,Russia,0,0,0
1997-05-01,final,MT,RU,Malta,Russia,0,0,0
1997-05-01,final,NL,RU,Netherlands,Russia,8,0,8
1997-05-01,final,NO,RU,Norway,Russia,1,0,1
1997-05-01,final,PL,RU,Poland,Russia,0,0,0
1997-05-01,final,PT,RU,Portugal,Russia,0,0,0
1997-05-01,final,RU,RU,Russia,Russia,0,0,0
1997-05-01,final,SE,RU,Sweden,Russia,0,0,0
1997-05-01,final,SI,RU,Slovenia,Russia,12,0,12
1997-05-01,final,TR,RU,Turkiye,Russia,0,0,0
1997-05-01,final,AT,SI,Austria,Slovenia,0,0,0
1997-05-01,final,BA,SI,Bosnia and Herzegovina,Slovenia,7,0,7
1997-05-01,final,CH,SI,Switzerland,Slovenia,0,0,0
1997-05-01,final,CY,SI,Cyprus,Slovenia,2,0,2
1997-05-01,final,DE,SI,Germany,Slovenia,0,0,0
1997-05-01,final,DK,SI,Denmark,Slovenia,0,0,0
1997-05-01,final,EE,SI,Estonia,Slovenia,4,0,4
1997-05-01,final,ES,SI,Spain,Slovenia,0,0,0
1997-05-01,final,FR,SI,France,Slovenia,7,0,7
1997-05-01,final,GB,SI,United Kingdom,Slovenia,0,0,0
1997-05-01,final,GR,SI,Greece,Slovenia,3,0,3
1997-05-01,final,HR,SI,Croatia,Slovenia,3,0,3
1997-05-01,final,HU,SI,Hungary,Slovenia,0,0,0
1997-05-01,final,IE,SI,Ireland,Slovenia,0,0,0
1997-05-01,final,IS,SI,Iceland,Slovenia,3,0,3
1997-05-01,final,IT,SI,Italy,Slovenia,0,0,0
1997-05-01,final,MT,SI,Malta,Slovenia,5,0,5
1997-05-01,final,NL,SI,Netherlands,Slovenia,0,0,0
1997-05-01,final,NO,SI,Norway,Slovenia,0,0,0
1997-05-01,final,PL,SI,Poland,Slovenia,2,0,2
1997-05-01,final,PT,SI,Portugal,Slovenia,4,0,4
1997-05-01,final,RU,SI,Russia,Slovenia,10,0,10
1997-05-01,final,SE,SI,Sweden,Slovenia,0,0,0
1997-05-01,final,SI,SI,Slovenia,Slovenia,0,0,0
1997-05-01,final,TR,SI,Turkiye,Slovenia,10,0,10
1997-05-01,final,AT,ES,Austria,Spain,0,0,0
1997-05-01,final,BA,ES,Bosnia and Herzegovina,Spain,0,0,0
1997-05-01,final,CH,ES,Switzerland,Spain,8,0,8
1997-05-01,final,CY,ES,Cyprus,Spain,10,0,10
1997-05-01,final,DE,ES,Germany,Spain,2,0,2
1997-05-01,final,DK,ES,Denmark,Spain,2,0,2
1997-05-01,final,EE,ES,Estonia,Spain,0,0,0
1997-05-01,final,ES,ES,Spain,Spain,0,0,0
1997-05-01,final,FR,ES,France,Spain,2,0,2
1997-05-01,final,GB,ES,United Kingdom,Spain,0,0,0
1997-05-01,final,GR,ES,Greece,Spain,6,0,6
1997-05-01,final,HR,ES,Croatia,Spain,0,0,0
1997-05-01,final,HU,ES,Hungary,Spain,10,0,10
1997-05-01,final,IE,ES,Ireland,Spain,6,0,6
1997-05-01,final,IS,ES,Iceland,Spain,0,0,0
1997-05-01,final,IT,ES,Italy,Spain,3,0,3
1997-05-01,final,MT,ES,Malta,Spain,12,0,12
1997-05-01,final,NL,ES,Netherlands,Spain,6,0,6
1997-05-01,final,NO,ES,Norway,Spain,0,0,0
1997-05-01,final,PL,ES,Poland,Spain,4,0,4
1997-05-01,final,PT,ES,Portugal,Spain,8,0,8
1997-05-01,final,RU,ES,Russia,Spain,8,0,8
1997-05-01,final,SE,ES,Sweden,Spain,0,0,0
1997-05-01,final,SI,ES,Slovenia,Spain,5,0,5
1997-05-01,final,TR,ES,Turkiye,Spain,4,0,4
1997-05-01,final,AT,SE,Austria,Sweden,0,0,0
1997-05-01,final,BA,SE,Bosnia and Herzegovina,Sweden,0,0,0
1997-05-01,final,CH,SE,Switzerland,Sweden,0,0,0
1997-05-01,final,CY,SE,Cyprus,Sweden,0,0,0
1997-05-01,final,DE,SE,Germany,Sweden,0,0,0
1997-05-01,final,DK,SE,Denmark,Sweden,6,0,6
1997-05-01,final,EE,SE,Estonia,Sweden,0,0,0
1997-05-01,final,ES,SE,Spain,Sweden,0,0,0
1997-05-01,final,FR,SE,France,Sweden,0,0,0
1997-05-01,final,GB,SE,United Kingdom,Sweden,7,0,7
1997-05-01,final,GR,SE,Greece,Sweden,0,0,0
1997-05-01,final,HR,SE,Croatia,Sweden,0,0,0
1997-05-01,final,HU,SE,Hungary,Sweden,0,0,0
1997-05-01,final,IE,SE,Ireland,Sweden,5,0,5
1997-05-01,final,IS,SE,Iceland,Sweden,4,0,4
1997-05-01,final,IT,SE,Italy,Sweden,0,0,0
1997-05-01,final,MT,SE,Malta,Sweden,0,0,0
1997-05-01,final,NL,SE,Netherlands,Sweden,0,0,0
1997-05-01,final,NO,SE,Norway,Sweden,8,0,8
1997-05-01,final,PL,SE,Poland,Sweden,0,0,0
1997-05-01,final,PT,SE,Portugal,Sweden,0,0,0
1997-05-01,final,RU,SE,Russia,Sweden,0,0,0
1997-05-01,final,SE,SE,Sweden,Sweden,0,0,0
1997-05-01,final,SI,SE,Slovenia,Sweden,6,0,6
1997-05-01,final,TR,SE,Turkiye,Sweden,0,0,0
1997-05-01,final,AT,CH,Austria,Switzerland,0,0,0
1997-05-01,final,BA,CH,Bosnia and Herzegovina,Switzerland,0,0,0
1997-05-01,final,CH,CH,Switzerland,Switzerland,0,0,0
1997-05-01,final,CY,CH,Cyprus,Switzerland,0,0,0
1997-05-01,final,DE,CH,Germany,Switzerland,0,0,0
1997-05-01,final,DK,CH,Denmark,Switzerland,0,0,0
1997-05-01,final,EE,CH,Estonia,Switzerland,0,0,0
1997-05-01,final,ES,CH,Spain,Switzerland,3,0,3
1997-05-01,final,FR,CH,France,Switzerland,0,0,0
1997-05-01,final,GB,CH,United Kingdom,Switzerland,0,0,0
1997-05-01,final,GR,CH,Greece,Switzerland,0,0,0
1997-05-01,final,HR,CH,Croatia,Switzerland,0,0,0
1997-05-01,final,HU,CH,Hungary,Switzerland,0,0,0
1997-05-01,final,IE,CH,Ireland,Switzerland,0,0,0
1997-05-01,final,IS,CH,Iceland,Switzerland,0,0,0
1997-05-01,final,IT,CH,Italy,Switzerland,2,0,2
1997-05-01,final,MT,CH,Malta,Switzerland,0,0,0
1997-05-01,final,NL,CH,Netherlands,Switzerland,0,0,0
1997-05-01,final,NO,CH,Norway,Switzerland,0,0,0
1997-05-01,final,PL,CH,Poland,Switzerland,0,0,0
1997-05-01,final,PT,CH,Portugal,Switzerland,0,0,0
1997-05-01,final,RU,CH,Russia,Switzerland,0,0,0
1997-05-01,final,SE,CH,Sweden,Switzerland,0,0,0
1997-05-01,final,SI,CH,Slovenia,Switzerland,0,0,0
1997-05-01,final,TR,CH,Turkiye,Switzerland,0,0,0
1997-05-01,final,AT,TR,Austria,Turkiye,7,0,7
1997-05-01,final,BA,TR,Bosnia and Herzegovina,Turkiye,12,0,12
1997-05-01,final,CH,TR,Switzerland,Turkiye,6,0,6
1997-05-01,final,CY,TR,Cyprus,Turkiye,0,0,0
1997-05-01,final,DE,TR,Germany,Turkiye,12,0,12
1997-05-01,final,DK,TR,Denmark,Turkiye,0,0,0
1997-05-01,final,EE,TR,Estonia,Turkiye,6,0,6
1997-05-01,final,ES,TR,Spain,Turkiye,12,0,12
1997-05-01,final,FR,TR,France,Turkiye,6,0,6
1997-05-01,final,GB,TR,United Kingdom,Turkiye,4,0,4
1997-05-01,final,GR,TR,Greece,Turkiye,7,0,7
1997-05-01,final,HR,TR,Croatia,Turkiye,0,0,0
1997-05-01,final,HU,TR,Hungary,Turkiye,6,0,6
1997-05-01,final,IE,TR,Ireland,Turkiye,2,0,2
1997-05-01,final,IS,TR,Iceland,Turkiye,7,0,7
1997-05-01,final,IT,TR,Italy,Turkiye,7,0,7
1997-05-01,final,MT,TR,Malta,Turkiye,10,0,10
1997-05-01,final,NL,TR,Netherlands,Turkiye,2,0,2
1997-05-01,final,NO,TR,Norway,Turkiye,0,0,0
1997-05-01,final,PL,TR,Poland,Turkiye,0,0,0
1997-05-01,final,PT,TR,Portugal,Turkiye,5,0,5
1997-05-01,final,RU,TR,Russia,Turkiye,4,0,4
1997-05-01,final,SE,TR,Sweden,Turkiye,6,0,6
1997-05-01,final,SI,TR,Slovenia,Turkiye,0,0,0
1997-05-01,final,TR,TR,Turkiye,Turkiye,0,0,0
1997-05-01,final,AT,GB,Austria,United Kingdom,12,0,12
1997-05-01,final,BA,GB,Bosnia and Herzegovina,United Kingdom,10,0,10
1997-05-01,final,CH,GB,Switzerland,United Kingdom,12,0,12
1997-05-01,final,CY,GB,Cyprus,United Kingdom,7,0,7
1997-05-01,final,DE,GB,Germany,United Kingdom,10,0,10
1997-05-01,final,DK,GB,Denmark,United Kingdom,12,0,12
1997-05-01,final,EE,GB,Estonia,United Kingdom,10,0,10
1997-05-01,final,ES,GB,Spain,United Kingdom,5,0,5
1997-05-01,final,FR,GB,France,United Kingdom,12,0,12
1997-05-01,final,GB,GB,United Kingdom,United Kingdom,0,0,0
1997-05-01,final,GR,GB,Greece,United Kingdom,10,0,10
1997-05-01,final,HR,GB,Croatia,United Kingdom,12,0,12
1997-05-01,final,HU,GB,Hungary,United Kingdom,12,0,12
1997-05-01,final,IE,GB,Ireland,United Kingdom,12,0,12
1997-05-01,final,IS,GB,Iceland,United Kingdom,8,0,8
1997-05-01,final,IT,GB,Italy,United Kingdom,8,0,8
1997-05-01,final,MT,GB,Malta,United Kingdom,1,0,1
1997-05-01,final,NL,GB,Netherlands,United Kingdom,12,0,12
1997-05-01,final,NO,GB,Norway,United Kingdom,6,0,6
1997-05-01,final,PL,GB,Poland,United Kingdom,10,0,10
1997-05-01,final,PT,GB,Portugal,United Kingdom,7,0,7
1997-05-01,final,RU,GB,Russia,United Kingdom,12,0,12
1997-05-01,final,SE,GB,Sweden,United Kingdom,12,0,12
1997-05-01,final,SI,GB,Slovenia,United Kingdom,8,0,8
1997-05-01,final,TR,GB,Turkiye,United Kingdom,7,0,7
1998-05-01,final,BE,BE,Belgium,Belgium,0,0,0
1998-05-01,final,CH,BE,Switzerland,Belgium,4,0,4
1998-05-01,final,CY,BE,Cyprus,Belgium,6,0,6
1998-05-01,final,DE,BE,Germany,Belgium,4,0,4
1998-05-01,final,EE,BE,Estonia,Belgium,6,0,6
1998-05-01,final,ES,BE,Spain,Belgium,7,0,7
1998-05-01,final,FI,BE,Finland,Belgium,0,0,0
1998-05-01,final,FR,BE,France,Belgium,7,0,7
1998-05-01,final,GB,BE,United Kingdom,Belgium,7,0,7
1998-05-01,final,GR,BE,Greece,Belgium,4,0,4
1998-05-01,final,HR,BE,Croatia,Belgium,0,0,0
1998-05-01,final,HU,BE,Hungary,Belgium,3,0,3
1998-05-01,final,IE,BE,Ireland,Belgium,7,0,7
1998-05-01,final,IL,BE,Israel,Belgium,5,0,5
1998-05-01,final,MK,BE,North Macedonia,Belgium,6,0,6
1998-05-01,final,MT,BE,Malta,Belgium,3,0,3
1998-05-01,final,NL,BE,Netherlands,Belgium,10,0,10
1998-05-01,final,NO,BE,Norway,Belgium,7,0,7
1998-05-01,final,PL,BE,Poland,Belgium,12,0,12
1998-05-01,final,PT,BE,Portugal,Belgium,8,0,8
1998-05-01,final,RO,BE,Romania,Belgium,0,0,0
1998-05-01,final,SE,BE,Sweden,Belgium,2,0,2
1998-05-01,final,SI,BE,Slovenia,Belgium,6,0,6
1998-05-01,final,SK,BE,Slovakia,Belgium,7,0,7
1998-05-01,final,TR,BE,Turkiye,Belgium,1,0,1
1998-05-01,final,BE,HR,Belgium,Croatia,5,0,5
1998-05-01,final,CH,HR,Switzerland,Croatia,5,0,5
1998-05-01,final,CY,HR,Cyprus,Croatia,7,0,7
1998-05-01,final,DE,HR,Germany,Croatia,10,0,10
1998-05-01,final,EE,HR,Estonia,Croatia,3,0,3
1998-05-01,final,ES,HR,Spain,Croatia,1,0,1
1998-05-01,final,FI,HR,Finland,Croatia,3,0,3
1998-05-01,final,FR,HR,France,Croatia,8,0,8
1998-05-01,final,GB,HR,United Kingdom,Croatia,2,0,2
1998-05-01,final,GR,HR,Greece,Croatia,5,0,5
1998-05-01,final,HR,HR,Croatia,Croatia,0,0,0
1998-05-01,final,HU,HR,Hungary,Croatia,0,0,0
1998-05-01,final,IE,HR,Ireland,Croatia,3,0,3
1998-05-01,final,IL,HR,Israel,Croatia,10,0,10
1998-05-01,final,MK,HR,North Macedonia,Croatia,12,0,12
1998-05-01,final,MT,HR,Malta,Croatia,10,0,10
1998-05-01,final,NL,HR,Netherlands,Croatia,4,0,4
1998-05-01,final,NO,HR,Norway,Croatia,6,0,6
1998-05-01,final,PL,HR,Poland,Croatia,6,0,6
1998-05-01,final,PT,HR,Portugal,Croatia,2,0,2
1998-05-01,final,RO,HR,Romania,Croatia,0,0,0
1998-05-01,final,SE,HR,Sweden,Croatia,3,0,3
1998-05-01,final,SI,HR,Slovenia,Croatia,12,0,12
1998-05-01,final,SK,HR,Slovakia,Croatia,10,0,10
1998-05-01,final,TR,HR,Turkiye,Croatia,4,0,4
1998-05-01,final,BE,CY,Belgium,Cyprus,2,0,2
1998-05-01,final,CH,CY,Switzerland,Cyprus,0,0,0
1998-05-01,final,CY,CY,Cyprus,Cyprus,0,0,0
1998-05-01,final,DE,CY,Germany,Cyprus,0,0,0
1998-05-01,final,EE,CY,Estonia,Cyprus,0,0,0
1998-05-01,final,ES,CY,Spain,Cyprus,0,0,0
1998-05-01,final,FI,CY,Finland,Cyprus,0,0,0
1998-05-01,final,FR,CY,France,Cyprus,0,0,0
1998-05-01,final,GB,CY,United Kingdom,Cyprus,3,0,3
1998-05-01,final,GR,CY,Greece,Cyprus,12,0,12
1998-05-01,final,HR,CY,Croatia,Cyprus,4,0,4
1998-05-01,final,HU,CY,Hungary,Cyprus,1,0,1
1998-05-01,final,IE,CY,Ireland,Cyprus,0,0,0
1998-05-01,final,IL,CY,Israel,Cyprus,1,0,1
1998-05-01,final,MK,CY,North Macedonia,Cyprus,0,0,0
1998-05-01,final,MT,CY,Malta,Cyprus,1,0,1
1998-05-01,final,NL,CY,Netherlands,Cyprus,0,0,0
1998-05-01,final,NO,CY,Norway,Cyprus,0,0,0
1998-05-01,final,PL,CY,Poland,Cyprus,0,0,0
1998-05-01,final,PT,CY,Portugal,Cyprus,4,0,4
1998-05-01,final,RO,CY,Romania,Cyprus,4,0,4
1998-05-01,final,SE,CY,Sweden,Cyprus,0,0,0
1998-05-01,final,SI,CY,Slovenia,Cyprus,0,0,0
1998-05-01,final,SK,CY,Slovakia,Cyprus,5,0,5
1998-05-01,final,TR,CY,Turkiye,Cyprus,0,0,0
1998-05-01,final,BE,EE,Belgium,Estonia,0,0,0
1998-05-01,final,CH,EE,Switzerland,Estonia,0,0,0
1998-05-01,final,CY,EE,Cyprus,Estonia,0,0,0
1998-05-01,final,DE,EE,Germany,Estonia,0,0,0
1998-05-01,final,EE,EE,Estonia,Estonia,0,0,0
1998-05-01,final,ES,EE,Spain,Estonia,2,0,2
1998-05-01,final,FI,EE,Finland,Estonia,12,0,12
1998-05-01,final,FR,EE,France,Estonia,0,0,0
1998-05-01,final,GB,EE,United Kingdom,Estonia,0,0,0
1998-05-01,final,GR,EE,Greece,Estonia,0,0,0
1998-05-01,final,HR,EE,Croatia,Estonia,0,0,0
1998-05-01,final,HU,EE,Hungary,Estonia,4,0,4
1998-05-01,final,IE,EE,Ireland,Estonia,1,0,1
1998-05-01,final,IL,EE,Israel,Estonia,0,0,0
1998-05-01,final,MK,EE,North Macedonia,Estonia,0,0,0
1998-05-01,final,MT,EE,Malta,Estonia,0,0,0
1998-05-01,final,NL,EE,Netherlands,Estonia,2,0,2
1998-05-01,final,NO,EE,Norway,Estonia,0,0,0
1998-05-01,final,PL,EE,Poland,Estonia,1,0,1
1998-05-01,final,PT,EE,Portugal,Estonia,0,0,0
1998-05-01,final,RO,EE,Romania,Estonia,0,0,0
1998-05-01,final,SE,EE,Sweden,Estonia,4,0,4
1998-05-01,final,SI,EE,Slovenia,Estonia,2,0,2
1998-05-01,final,SK,EE,Slovakia,Estonia,8,0,8
1998-05-01,final,TR,EE,Turkiye,Estonia,0,0,0
1998-05-01,final,BE,FI,Belgium,Finland,0,0,0
1998-05-01,final,CH,FI,Switzerland,Finland,0,0,0
1998-05-01,final,CY,FI,Cyprus,Finland,0,0,0
1998-05-01,final,DE,FI,Germany,Finland,0,0,0
1998-05-01,final,EE,FI,Estonia,Finland,10,0,10
1998-05-01,final,ES,FI,Spain,Finland,0,0,0
1998-05-01,final,FI,FI,Finland,Finland,0,0,0
1998-05-01,final,FR,FI,France,Finland,0,0,0
1998-05-01,final,GB,FI,United Kingdom,Finland,0,0,0
1998-05-01,final,GR,FI,Greece,Finland,0,0,0
1998-05-01,final,HR,FI,Croatia,Finland,0,0,0
1998-05-01,final,HU,FI,Hungary,Finland,0,0,0
1998-05-01,final,IE,FI,Ireland,Finland,0,0,0
1998-05-01,final,IL,FI,Israel,Finland,0,0,0
1998-05-01,final,MK,FI,North Macedonia,Finland,1,0,1
1998-05-01,final,MT,FI,Malta,Finland,0,0,0
1998-05-01,final,NL,FI,Netherlands,Finland,0,0,0
1998-05-01,final,NO,FI,Norway,Finland,1,0,1
1998-05-01,final,PL,FI,Poland,Finland,0,0,0
1998-05-01,final,PT,FI,Portugal,Finland,0,0,0
1998-05-01,final,RO,FI,Romania,Finland,0,0,0
1998-05-01,final,SE,FI,Sweden,Finland,10,0,10
1998-05-01,final,SI,FI,Slovenia,Finland,0,0,0
1998-05-01,final,SK,FI,Slovakia,Finland,0,0,0
1998-05-01,final,TR,FI,Turkiye,Finland,0,0,0
1998-05-01,final,BE,FR,Belgium,France,0,0,0
1998-05-01,final,CH,FR,Switzerland,France,0,0,0
1998-05-01,final,CY,FR,Cyprus,France,1,0,1
1998-05-01,final,DE,FR,Germany,France,0,0,0
1998-05-01,final,EE,FR,Estonia,France,0,0,0
1998-05-01,final,ES,FR,Spain,France,0,0,0
1998-05-01,final,FI,FR,Finland,France,0,0,0
1998-05-01,final,FR,FR,France,France,0,0,0
1998-05-01,final,GB,FR,United Kingdom,France,0,0,0
1998-05-01,final,GR,FR,Greece,France,0,0,0
1998-05-01,final,HR,FR,Croatia,France,0,0,0
1998-05-01,final,HU,FR,Hungary,France,0,0,0
1998-05-01,final,IE,FR,Ireland,France,0,0,0
1998-05-01,final,IL,FR,Israel,France,0,0,0
1998-05-01,final,MK,FR,North Macedonia,France,2,0,2
1998-05-01,final,MT,FR,Malta,France,0,0,0
1998-05-01,final,NL,FR,Netherlands,France,0,0,0
1998-05-01,final,NO,FR,Norway,France,0,0,0
1998-05-01,final,PL,FR,Poland,France,0,0,0
1998-05-01,final,PT,FR,Portugal,France,0,0,0
1998-05-01,final,RO,FR,Romania,France,0,0,0
1998-05-01,final,SE,FR,Sweden,France,0,0,0
1998-05-01,final,SI,FR,Slovenia,France,0,0,0
1998-05-01,final,SK,FR,Slovakia,France,0,0,0
1998-05-01,final,TR,FR,Turkiye,France,0,0,0
1998-05-01,final,BE,DE,Belgium,Germany,7,0,7
1998-05-01,final,CH,DE,Switzerland,Germany,12,0,12
1998-05-01,final,CY,DE,Cyprus,Germany,0,0,0
1998-05-01,final,DE,DE,Germany,Germany,0,0,0
1998-05-01,final,EE,DE,Estonia,Germany,1,0,1
1998-05-01,final,ES,DE,Spain,Germany,12,0,12
1998-05-01,final,FI,DE,Finland,Germany,1,0,1
1998-05-01,final,FR,DE,France,Germany,0,0,0
1998-05-01,final,GB,DE,United Kingdom,Germany,6,0,6
1998-05-01,final,GR,DE,Greece,Germany,3,0,3
1998-05-01,final,HR,DE,Croatia,Germany,0,0,0
1998-05-01,final,HU,DE,Hungary,Germany,0,0,0
1998-05-01,final,IE,DE,Ireland,Germany,8,0,8
1998-05-01,final,IL,DE,Israel,Germany,0,0,0
1998-05-01,final,MK,DE,North Macedonia,Germany,0,0,0
1998-05-01,final,MT,DE,Malta,Germany,0,0,0
1998-05-01,final,NL,DE,Netherlands,Germany,12,0,12
1998-05-01,final,NO,DE,Norway,Germany,0,0,0
1998-05-01,final,PL,DE,Poland,Germany,0,0,0
1998-05-01,final,PT,DE,Portugal,Germany,10,0,10
1998-05-01,final,RO,DE,Romania,Germany,6,0,6
1998-05-01,final,SE,DE,Sweden,Germany,0,0,0
1998-05-01,final,SI,DE,Slovenia,Germany,8,0,8
1998-05-01,final,SK,DE,Slovakia,Germany,0,0,0
1998-05-01,final,TR,DE,Turkiye,Germany,0,0,0
1998-05-01,final,BE,GR,Belgium,Greece,0,0,0
1998-05-01,final,CH,GR,Switzerland,Greece,0,0,0
1998-05-01,final,CY,GR,Cyprus,Greece,12,0,12
1998-05-01,final,DE,GR,Germany,Greece,0,0,0
1998-05-01,final,EE,GR,Estonia,Greece,0,0,0
1998-05-01,final,ES,GR,Spain,Greece,0,0,0
1998-05-01,final,FI,GR,Finland,Greece,0,0,0
1998-05-01,final,FR,GR,France,Greece,0,0,0
1998-05-01,final,GB,GR,United Kingdom,Greece,0,0,0
1998-05-01,final,GR,GR,Greece,Greece,0,0,0
1998-05-01,final,HR,GR,Croatia,Greece,0,0,0
1998-05-01,final,HU,GR,Hungary,Greece,0,0,0
1998-05-01,final,IE,GR,Ireland,Greece,0,0,0
1998-05-01,final,IL,GR,Israel,Greece,0,0,0
1998-05-01,final,MK,GR,North Macedonia,Greece,0,0,0
1998-05-01,final,MT,GR,Malta,Greece,0,0,0
1998-05-01,final,NL,GR,Netherlands,Greece,0,0,0
1998-05-01,final,NO,GR,Norway,Greece,0,0,0
1998-05-01,final,PL,GR,Poland,Greece,0,0,0
1998-05-01,final,PT,GR,Portugal,Greece,0,0,0
1998-05-01,final,RO,GR,Romania,Greece,0,0,0
1998-05-01,final,SE,GR,Sweden,Greece,0,0,0
1998-05-01,final,SI,GR,Slovenia,Greece,0,0,0
1998-05-01,final,SK,GR,Slovakia,Greece,0,0,0
1998-05-01,final,TR,GR,Turkiye,Greece,0,0,0
1998-05-01,final,BE,HU,Belgium,Hungary,0,0,0
1998-05-01,final,CH,HU,Switzerland,Hungary,0,0,0
1998-05-01,final,CY,HU,Cyprus,Hungary,0,0,0
1998-05-01,final,DE,HU,Germany,Hungary,0,0,0
1998-05-01,final,EE,HU,Estonia,Hungary,0,0,0
1998-05-01,final,ES,HU,Spain,Hungary,0,0,0
1998-05-01,final,FI,HU,Finland,Hungary,0,0,0
1998-05-01,final,FR,HU,France,Hungary,1,0,1
1998-05-01,final,GB,HU,United Kingdom,Hungary,0,0,0
1998-05-01,final,GR,HU,Greece,Hungary,0,0,0
1998-05-01,final,HR,HU,Croatia,Hungary,0,0,0
1998-05-01,final,HU,HU,Hungary,Hungary,0,0,0
1998-05-01,final,IE,HU,Ireland,Hungary,0,0,0
1998-05-01,final,IL,HU,Israel,Hungary,0,0,0
1998-05-01,final,MK,HU,North Macedonia,Hungary,0,0,0
1998-05-01,final,MT,HU,Malta,Hungary,0,0,0
1998-05-01,final,NL,HU,Netherlands,Hungary,0,0,0
1998-05-01,final,NO,HU,Norway,Hungary,2,0,2
